0.54	-2.22	3.32	9683
0.51	-2.22	3.32	9706
0.52	-2.21	3.32	9731
0.53	-2.22	3.34	9753
0.54	-2.21	3.32	9775
0.52	-2.22	3.33	9797
0.52	-2.20	3.32	9821
0.52	-2.21	3.32	9843
0.52	-2.22	3.32	9864
0.51	-2.21	3.31	9886
0.52	-2.20	3.34	9910
0.53	-2.22	3.34	9932
0.54	-2.21	3.31	9954
0.51	-2.21	3.32	9976
0.52	-2.21	3.32	10000
0.52	-2.22	3.30	10022
0.52	-2.21	3.31	10044
0.51	-2.20	3.33	10066
0.53	-2.21	3.31	10091
0.52	-2.20	3.32	10115
0.52	-2.22	3.33	10160
0.52	-2.21	3.32	10185
0.52	-2.21	3.32	10209
0.52	-2.21	3.32	10230
0.52	-2.21	3.32	10252
0.52	-2.20	3.33	10277
0.51	-2.22	3.31	10301
0.52	-2.20	3.32	10322
0.53	-2.21	3.33	10344
0.52	-2.22	3.32	10369
0.51	-2.21	3.31	10392
0.52	-2.22	3.33	10414
0.50	-2.21	3.31	10435
0.52	-2.20	3.32	10460
0.51	-2.20	3.32	10483
0.52	-2.22	3.31	10505
0.51	-2.22	3.30	10526
0.52	-2.22	3.32	10551
0.52	-2.21	3.34	10574
0.51	-2.21	3.32	10596
0.52	-2.20	3.32	10617
0.51	-2.21	3.32	10642
0.52	-2.21	3.31	10668
0.51	-2.21	3.31	10690
0.52	-2.21	3.31	10713
0.51	-2.21	3.32	10736
0.52	-2.22	3.32	10759
0.52	-2.21	3.34	10780
0.50	-2.21	3.31	10804
0.52	-2.21	3.31	10827
0.54	-2.21	3.32	10850
0.52	-2.21	3.33	10871
0.54	-2.22	3.32	10895
0.52	-2.21	3.31	10918
0.53	-2.21	3.32	10941
0.53	-2.22	3.32	10962
0.52	-2.21	3.32	10986
0.53	-2.20	3.32	11010
0.52	-2.21	3.32	11032
0.52	-2.21	3.33	11054
0.52	-2.21	3.32	11077
0.53	-2.21	3.32	11101
0.52	-2.21	3.32	11123
0.52	-2.21	3.32	11145
0.52	-2.21	3.32	11168
0.52	-2.22	3.31	11194
0.52	-2.20	3.31	11216
0.52	-2.22	3.31	11240
0.53	-2.22	3.34	11262
0.52	-2.21	3.31	11285
0.53	-2.21	3.32	11308
0.52	-2.21	3.34	11331
0.52	-2.22	3.32	11354
0.51	-2.20	3.31	11376
0.52	-2.21	3.31	11399
0.53	-2.20	3.33	11422
0.51	-2.22	3.30	11445
0.52	-2.21	3.32	11467
0.52	-2.21	3.32	11490
0.52	-2.21	3.31	11513
0.52	-2.22	3.32	11536
0.52	-2.21	3.32	11558
0.52	-2.20	3.32	11581
0.52	-2.21	3.33	11604
0.53	-2.21	3.32	11627
0.52	-2.20	3.32	11651
0.52	-2.21	3.32	11678
0.52	-2.21	3.31	11707
0.53	-2.22	3.32	11728
0.53	-2.22	3.30	11751
0.52	-2.22	3.33	11776
0.53	-2.21	3.31	11799
0.52	-2.20	3.30	11821
0.52	-2.21	3.30	11843
0.52	-2.20	3.32	11868
0.52	-2.20	3.33	11890
0.50	-2.22	3.31	11912
0.52	-2.20	3.31	11934
0.53	-2.21	3.32	11959
0.52	-2.21	3.30	11981
0.52	-2.21	3.32	12003
0.52	-2.21	3.31	12025
0.52	-2.21	3.32	12050
0.51	-2.23	3.32	12072
0.53	-2.22	3.31	12094
0.51	-2.21	3.30	12116
0.52	-2.22	3.33	12141
0.54	-2.22	3.33	12164
0.52	-2.21	3.31	12185
0.54	-2.20	3.32	12212
0.51	-2.19	3.32	12235
0.53	-2.21	3.31	12257
0.51	-2.21	3.31	12278
0.53	-2.21	3.33	12303
0.52	-2.22	3.32	12326
0.51	-2.20	3.32	12348
0.51	-2.21	3.32	12369
0.50	-2.21	3.31	12394
0.52	-2.21	3.32	12418
0.52	-2.21	3.32	12439
0.50	-2.20	3.32	12461
0.53	-2.20	3.30	12485
0.52	-2.19	3.31	12509
0.52	-2.21	3.32	12531
0.51	-2.22	3.32	12553
0.52	-2.20	3.32	12576
0.54	-2.22	3.31	12601
0.52	-2.21	3.33	12623
0.54	-2.21	3.31	12666
0.50	-2.21	3.32	12691
0.51	-2.20	3.32	12716
0.53	-2.15	3.34	12739
0.53	-2.25	3.32	12763
0.50	-2.23	3.32	12787
0.53	-2.21	3.31	12811
0.52	-2.21	3.35	12832
0.51	-2.21	3.33	12855
0.53	-2.22	3.32	12879
0.53	-2.21	3.32	12902
0.52	-2.21	3.32	12923
0.52	-2.20	3.35	12946
0.50	-2.20	3.34	12971
0.53	-2.21	3.27	12993
0.53	-2.20	3.32	13015
0.54	-2.21	3.32	13037
0.54	-2.21	3.32	13062
0.54	-2.24	3.36	13084
0.53	-2.24	3.38	13106
0.52	-2.22	3.31	13128
0.52	-2.21	3.32	13153
0.52	-2.22	3.36	13175
0.50	-2.18	3.34	13197
0.51	-2.20	3.34	13220
0.53	-2.22	3.31	13244
0.52	-2.22	3.32	13270
0.52	-2.21	3.35	13292
0.52	-2.21	3.34	13316
0.53	-2.21	3.31	13338
0.53	-2.20	3.34	13361
0.52	-2.23	3.36	13383
0.51	-2.21	3.34	13407
0.52	-2.19	3.34	13429
0.52	-2.20	3.32	13452
0.50	-2.21	3.31	13474
0.54	-2.20	3.30	13498
0.51	-2.20	3.28	13520
0.54	-2.22	3.30	13543
0.52	-2.22	3.30	13565
0.51	-2.21	3.32	13589
0.51	-2.21	3.32	13612
0.52	-2.23	3.32	13634
0.53	-2.19	3.34	13657
0.51	-2.19	3.32	13679
0.50	-2.22	3.29	13703
0.52	-2.21	3.32	13725
0.54	-2.22	3.32	13748
0.52	-2.23	3.31	13773
0.50	-2.23	3.31	13796
0.53	-2.21	3.31	13821
0.52	-2.21	3.31	13845
0.52	-2.24	3.28	13867
0.52	-2.21	3.31	13889
0.51	-2.18	3.31	13914
0.52	-2.20	3.30	13937
0.53	-2.22	3.32	13959
0.53	-2.22	3.29	13981
0.53	-2.20	3.33	14005
0.52	-2.20	3.32	14028
0.50	-2.23	3.31	14050
0.50	-2.21	3.29	14072
0.50	-2.23	3.31	14096
0.52	-2.22	3.34	14119
0.50	-2.32	3.32	14141
0.53	-2.32	3.18	14163
0.35	-2.29	3.10	14187
0.71	-2.30	3.46	14210
0.56	-1.93	3.14	14231
0.69	-2.11	3.43	14255
0.63	-2.29	3.22	14282
0.57	-2.32	3.41	14304
