	1181
0.09	-0.43	-0.88	1186
0.10	-0.42	-0.88	1190
0.10	-0.42	-0.89	1197
0.09	-0.42	-0.89	1201
0.09	-0.42	-0.89	1206
0.09	-0.41	-0.89	1211
0.09	-0.41	-0.89	1216
0.09	-0.40	-0.88	1221
0.09	-0.40	-0.88	1225
0.10	-0.40	-0.88	1230
0.10	-0.39	-0.88	1235
0.10	-0.39	-0.88	1241
0.11	-0.40	-0.89	1246
0.12	-0.40	-0.88	1250
0.12	-0.40	-0.88	1255
0.12	-0.42	-0.89	1260
0.13	-0.42	-0.89	1265
0.12	-0.45	-0.90	1270
0.13	-0.42	-0.91	1274
0.14	-0.40	-0.87	1280
0.14	-0.43	-0.90	1285
0.12	-0.45	-0.89	1290
0.12	-0.45	-0.91	1295
0.12	-0.44	-0.90	1300
0.12	-0.44	-0.90	1305
0.12	-0.45	-0.90	1309
0.14	-0.46	-0.92	1314
0.14	-0.46	-0.94	1319
0.14	-0.48	-0.95	1325
0.14	-0.48	-0.96	1330
0.15	-0.48	-0.98	1334
0.13	-0.47	-0.98	1339
0.13	-0.46	-0.99	1344
0.14	-0.46	-1.00	1349
0.16	-0.46	-1.01	1354
0.16	-0.47	-1.02	1358
0.14	-0.47	-1.03	1363
0.13	-0.47	-1.04	1369
0.13	-0.48	-1.02	1374
0.12	-0.48	-1.02	1379
0.13	-0.50	-1.02	1384
0.13	-0.50	-1.03	1389
0.13	-0.51	-1.03	1393
0.14	-0.50	-1.03	1398
0.14	-0.50	-1.05	1403
0.14	-0.51	-1.06	1409
0.14	-0.50	-1.05	1414
0.14	-0.49	-1.08	1419
0.14	-0.48	-1.09	1423
0.14	-0.46	-1.09	1428
0.13	-0.45	-1.10	1433
0.13	-0.44	-1.11	1438
0.12	-0.44	-1.11	1442
0.11	-0.42	-1.11	1447
0.09	-0.41	-1.11	1453
0.07	-0.41	-1.09	1458
0.04	-0.40	-1.08	1463
0.02	-0.39	-1.06	1468
0.03	-0.38	-1.03	1473
0.02	-0.37	-1.02	1478
0.01	-0.39	-1.01	1482
-0.23	-0.54	-1.02	1487
0.11	-0.23	-1.02	1492
-0.16	-0.16	-0.98	1498
0.18	-0.48	-1.00	1502
-0.00	-0.34	-0.99	1507
0.00	-0.34	-1.01	1512
0.01	-0.35	-1.00	1517
0.02	-0.33	-1.00	1522
0.02	-0.32	-1.00	1526
-0.01	-0.34	-1.01	1532
-0.09	-0.36	-1.01	1537
0.15	-0.25	-1.00	1542
0.12	-0.29	-1.01	1547
0.06	-0.31	-1.02	1552
0.07	-0.30	-1.03	1557
0.07	-0.27	-1.03	1561
-0.02	-0.42	-1.03	1566
-0.03	-0.18	-1.02	1571
0.18	-0.25	-1.00	1576
0.16	-0.22	-1.02	1582
0.07	-0.27	-0.99	1586
0.07	-0.27	-0.98	1591
0.07	-0.27	-0.97	1596
0.06	-0.26	-0.96	1601
0.08	-0.27	-0.96	1606
0.09	-0.30	-0.93	1611
0.10	-0.33	-0.89	1616
0.10	-0.36	-0.86	1622
0.07	-0.34	-0.89	1626
0.10	-0.30	-0.87	1631
0.11	-0.27	-0.91	1636
0.09	-0.25	-0.93	1641
0.11	-0.25	-0.95	1646
0.10	-0.26	-1.00	1650
0.12	-0.25	-1.00	1655
0.13	-0.23	-0.99	1660
0.14	-0.24	-1.00	1666
0.14	-0.25	-1.02	1671
0.13	-0.24	-1.03	1675
0.11	-0.26	-1.02	1680
0.08	-0.23	-1.00	1685
0.07	-0.23	-1.03	1690
0.05	-0.20	-1.02	1695
0.03	-0.19	-1.03	1699
0.04	-0.19	-1.04	1704
0.04	-0.20	-1.04	1710
0.03	-0.19	-1.02	1715
0.02	-0.19	-1.00	1720
0.02	-0.18	-1.00	1725
0.03	-0.18	-0.99	1730
0.02	-0.18	-0.99	1734
-0.01	-0.18	-1.00	1739
-0.02	-0.18	-1.02	1744
-0.02	-0.16	-1.03	1750
-0.01	-0.18	-1.03	1755
-0.02	-0.18	-1.03	1759
-0.02	-0.17	-1.04	1764
-0.01	-0.15	-1.02	1769
-0.01	-0.15	-1.04	1774
-0.00	-0.17	-1.04	1779
-0.02	-0.16	-1.02	1784
-0.02	-0.17	-1.01	1789
-0.03	-0.16	-1.00	1794
-0.05	-0.17	-1.02	1799
-0.06	-0.16	-1.02	1804
-0.07	-0.15	-1.03	1809
-0.07	-0.14	-1.02	1813
-0.07	-0.14	-1.03	1818
-0.07	-0.13	-1.02	1823
-0.07	-0.11	-0.97	1828
-0.05	-0.12	-0.96	1833
-0.04	-0.11	-0.95	1839
-0.03	-0.11	-0.94	1843
-0.03	-0.12	-0.92	1848
-0.01	-0.11	-0.91	1853
-0.01	-0.11	-0.90	1858
-0.03	-0.11	-0.88	1863
-0.04	-0.12	-0.88	1868
-0.04	-0.10	-0.88	1873
-0.02	-0.08	-0.87	1878
-0.03	-0.09	-0.89	1883
-0.04	-0.07	-0.88	1888
-0.03	-0.09	-0.86	1893
-0.02	-0.07	-0.87	1898
0.00	-0.07	-0.85	1902
0.03	-0.07	-0.83	1907
0.04	-0.09	-0.82	1912
0.04	-0.09	-0.80	1917
0.04	-0.10	-0.81	1923
0.04	-0.12	-0.82	1927
0.05	-0.11	-0.82	1932
0.04	-0.13	-0.84	1937
0.04	-0.12	-0.86	1942
0.05	-0.10	-0.85	1947
0.04	-0.09	-0.88	1952
0.04	-0.11	-0.91	1957
0.02	-0.10	-0.91	1961
0.03	-0.09	-0.91	1967
0.04	-0.09	-0.94	1972
0.05	-0.10	-0.93	1977
0.05	-0.11	-0.91	1982
0.04	-0.12	-0.92	1987
